Log file open, 11/30/22 12:59:20
[2022.11.30-20.59.22:505][  0]LogInit: Computer: DESKTOP-1V9NO1C
[2022.11.30-20.59.22:505][  0]LogInit: User: leona
[2022.11.30-20.59.22:505][  0]LogInit: CPU Page size=4096, Cores=12
[2022.11.30-20.59.22:505][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2022.11.30-20.59.22:505][  0]LogMemory: Memory total: Physical=31.9GB (32GB approx)
[2022.11.30-20.59.22:505][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2022.11.30-20.59.22:505][  0]LogMemory: Process Physical Memory: 356.10 MB used, 370.55 MB peak
[2022.11.30-20.59.22:505][  0]LogMemory: Process Virtual Memory: 373.85 MB used, 373.85 MB peak
[2022.11.30-20.59.22:505][  0]LogMemory: Physical Memory: 18524.80 MB used,  14190.73 MB free, 32715.54 MB total
[2022.11.30-20.59.22:505][  0]LogMemory: Virtual Memory: 24152.79 MB used,  28018.75 MB free, 52171.54 MB total
[2022.11.30-20.59.22:505][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2022.11.30-20.59.22:509][  0]LogWindows: WindowsPlatformFeatures enabled
[2022.11.30-20.59.22:517][  0]LogInit: Physics initialised using underlying interface: Chaos
[2022.11.30-20.59.22:520][  0]LogInit: Using OS detected language (en-US).
[2022.11.30-20.59.22:520][  0]LogInit: Using OS detected locale (en-US).
[2022.11.30-20.59.22:534][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2022.11.30-20.59.22:715][  0]LogInit: Setting process to per monitor DPI aware
[2022.11.30-20.59.22:723][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2022.11.30-20.59.22:723][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2022.11.30-20.59.22:723][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2022.11.30-20.59.22:737][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2022.11.30-20.59.22:737][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2022.11.30-20.59.22:972][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2022.11.30-20.59.22:973][  0]LogWindows: Attached monitors:
[2022.11.30-20.59.22:973][  0]LogWindows:     resolution: 3440x1440, work area: (0, 0) -> (3440, 1400), device: '\\.\DISPLAY2' [PRIMARY]
[2022.11.30-20.59.22:973][  0]LogWindows:     resolution: 2560x1080, work area: (3440, 352) -> (6000, 1392), device: '\\.\DISPLAY1'
[2022.11.30-20.59.22:973][  0]LogWindows: Found 2 attached monitors.
[2022.11.30-20.59.22:973][  0]LogWindows: Gathering driver information using Windows Setup API
[2022.11.30-20.59.22:973][  0]LogRHI: RHI Adapter Info:
[2022.11.30-20.59.22:973][  0]LogRHI:             Name: NVIDIA GeForce RTX 2080 SUPER
[2022.11.30-20.59.22:973][  0]LogRHI:   Driver Version: 526.47 (internal:31.0.15.2647, unified:526.47)
[2022.11.30-20.59.22:973][  0]LogRHI:      Driver Date: 10-25-2022
[2022.11.30-20.59.22:973][  0]LogD3D12RHI:     GPU DeviceId: 0x1e81 (for the marketing name, search the web for "GPU Device Id")
[2022.11.30-20.59.22:973][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2022.11.30-20.59.22:977][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2022.11.30-20.59.22:977][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: Bindless resources are supported
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2022.11.30-20.59.23:046][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2022.11.30-20.59.23:085][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2022.11.30-20.59.23:085][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2022.11.30-20.59.23:085][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2022.11.30-20.59.23:105][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2022.11.30-20.59.23:105][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2022.11.30-20.59.23:105][  0]LogRHI: Texture pool is 4556 MB (70% of 6509 MB)
[2022.11.30-20.59.23:105][  0]LogD3D12RHI: Async texture creation enabled
[2022.11.30-20.59.23:105][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2022.11.30-20.59.23:126][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Git/OL/OLVS/OpusLoriDemoVS/OpusLoriDemoVS.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Git/OL/OLVS/OpusLoriDemoVS/Intermediate/TurnkeyReport_0.log" -log="C:/Git/OL/OLVS/OpusLoriDemoVS/Intermediate/TurnkeyLog_0.log" -project="C:/Git/OL/OLVS/OpusLoriDemoVS/OpusLoriDemoVS.uproject"  -platform=all'
[2022.11.30-20.59.23:127][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Git/OL/OLVS/OpusLoriDemoVS/OpusLoriDemoVS.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Git/OL/OLVS/OpusLoriDemoVS/Intermediate/TurnkeyReport_0.log" -log="C:/Git/OL/OLVS/OpusLoriDemoVS/Intermediate/TurnkeyLog_0.log" -project="C:/Git/OL/OLVS/OpusLoriDemoVS/OpusLoriDemoVS.uproject"  -platform=all" ]
[2022.11.30-20.59.23:150][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2022.11.30-20.59.23:150][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2022.11.30-20.59.23:150][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2022.11.30-20.59.23:150][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2022.11.30-20.59.23:150][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2022.11.30-20.59.23:150][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2022.11.30-20.59.23:150][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2022.11.30-20.59.23:150][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2022.11.30-20.59.23:151][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2022.11.30-20.59.23:152][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2022.11.30-20.59.23:152][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.11.30-20.59.23:160][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.11.30-20.59.23:177][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.11.30-20.59.23:177][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.11.30-20.59.23:181][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.11.30-20.59.23:181][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.11.30-20.59.23:183][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.11.30-20.59.23:183][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.11.30-20.59.23:183][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.11.30-20.59.23:183][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.11.30-20.59.23:186][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.11.30-20.59.23:186][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.11.30-20.59.23:186][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.11.30-20.59.23:189][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.11.30-20.59.23:189][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.11.30-20.59.23:194][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.11.30-20.59.23:194][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.11.30-20.59.23:194][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.11.30-20.59.23:194][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.11.30-20.59.23:194][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.11.30-20.59.23:194][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.11.30-20.59.23:197][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.11.30-20.59.23:197][  0]LogTargetPlatformManager:   ADPCM
[2022.11.30-20.59.23:197][  0]LogTargetPlatformManager:   PCM
[2022.11.30-20.59.23:199][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.11.30-20.59.23:199][  0]LogTargetPlatformManager:   BINKA
[2022.11.30-20.59.23:204][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.11.30-20.59.23:204][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.11.30-20.59.23:204][  0]LogTargetPlatformManager:   OGG
[2022.11.30-20.59.23:206][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.11.30-20.59.23:206][  0]LogTargetPlatformManager:   OPUS
[2022.11.30-20.59.23:241][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   SF_METAL
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.11.30-20.59.23:246][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.11.30-20.59.23:251][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.11.30-20.59.23:251][  0]LogTargetPlatformManager:   VVM_1_0
[2022.11.30-20.59.23:251][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.11.30-20.59.23:251][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.11.30-20.59.23:251][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.11.30-20.59.23:251][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.11.30-20.59.23:251][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.11.30-20.59.23:251][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.11.30-20.59.23:254][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Git/OL/OLVS/OpusLoriDemoVS/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.11.30-20.59.23:254][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.11.30-20.59.23:254][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Git/OL/OLVS/OpusLoriDemoVS/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.30-20.59.23:254][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.11.30-20.59.23:280][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.11.30-20.59.23:280][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.30-20.59.23:280][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.11.30-20.59.23:293][  0]LogDerivedDataCache: Speed tests for C:/Users/leona/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2022.11.30-20.59.23:293][  0]LogDerivedDataCache: Display: Performance to C:/Users/leona/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.05ms. RandomReadSpeed=116.63MBs, RandomWriteSpeed=193.83MBs. Assigned SpeedClass 'Local'
[2022.11.30-20.59.23:294][  0]LogDerivedDataCache: Using Local data cache path C:/Users/leona/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.11.30-20.59.23:294][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.11.30-20.59.23:294][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.11.30-20.59.23:294][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.11.30-20.59.23:294][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.11.30-20.59.23:294][  0]LogShaderCompilers: Guid format shader working directory is 1 characters bigger than the processId version (../../../../../../Git/OL/OLVS/OpusLoriDemoVS/Intermediate/Shaders/WorkingDirectory/26216/).
[2022.11.30-20.59.23:295][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/leona/AppData/Local/Temp/UnrealShaderWorkingDir/A689CF8C42EEA550E0339B94F0B28820/'.
[2022.11.30-20.59.23:300][  0]LogXGEController: Cleaning working directory: C:/Users/leona/AppData/Local/Temp/UnrealXGEWorkingDir/
[2022.11.30-20.59.23:307][  0]LogXGEController: Display: Initialized XGE controller. XGE tasks will not be spawned on this machine.
[2022.11.30-20.59.23:307][  0]LogShaderCompilers: Display: Using XGE Controller for Shader Compilation.
[2022.11.30-20.59.24:090][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Git/OL/OLVS/OpusLoriDemoVS/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.30-20.59.24:090][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.30-20.59.24:175][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: ---
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: ---
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.11.30-20.59.24:267][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.11.30-20.59.24:419][  0]LogSlate: Using FreeType 2.10.0
[2022.11.30-20.59.24:419][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.30-20.59.24:454][  0]LogAssetRegistry: FAssetRegistry took 0.0124 seconds to start up
[2022.11.30-20.59.24:459][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.30-20.59.24:631][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.30-20.59.25:037][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D14200][00000443FB71D800 52] GlobalDefaults, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D16C00][000004440139C800 52] Windows, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D16E00][0000044401390000 52] WindowsEditor, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D16200][000004440139A000 52] WindowsServer, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D16600][00000443FB722800 52] WindowsClient, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D14A00][0000044401397800 52] IOS, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D14600][0000044404F90000 52] iPadAir2, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D17800][0000044404F97800 52] IPadPro, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D17A00][0000044404F95000 52] iPadAir3, 
[2022.11.30-20.59.25:037][  0]LogDeviceProfileManager: 	[0000044404D15E00][0000044404F9A000 52] iPadAir4, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D17400][0000044404F9C800 52] iPadAir5, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D14C00][00000443EF482800 52] iPadMini4, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D16A00][0000044404FB0000 52] iPadMini5, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D14800][0000044404FB5000 52] iPadMini6, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19400][0000044404FBC800 52] iPhone6S, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19600][0000044404FBA000 52] iPhone7, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19800][0000044404FB7800 52] iPodTouch7, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D17000][0000044404F92800 52] iPhone6SPlus, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18400][0000044404FC0000 52] iPhone7Plus, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19000][0000044404FC5000 52] iPhoneSE, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D15C00][0000044404FC7800 52] iPhone8, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D17600][0000044404FCA000 52] iPhone8Plus, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19200][0000044404FCC800 52] iPhoneX, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D16000][0000044404FB2800 52] iPhoneXS, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D15600][0000044404FD0000 52] iPhoneXSMax, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18200][0000044404FD5000 52] iPhoneXR, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19A00][0000044404FD7800 52] iPhone11, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D15000][0000044404FDA000 52] iPhone11Pro, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19C00][0000044404FDC800 52] iPhone11ProMax, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18000][0000044404FC2800 52] iPhoneSE2, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D15A00][0000044404FE0000 52] iPhone12Mini, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D15800][0000044404FE5000 52] iPhone12, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D19E00][0000044404FE7800 52] iPhone12Pro, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D17E00][0000044404FEA000 52] iPhone12ProMax, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D17C00][0000044404FEC800 52] iPhone13Mini, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18800][0000044404FD2800 52] iPhone13, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1A000][0000044405390000 52] iPhone13Pro, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D17200][0000044405395000 52] iPhone13ProMax, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D16800][0000044405397800 52] iPhoneSE3, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18E00][000004440539A000 52] iPhone14, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1A800][000004440539C800 52] iPhone14Plus, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18A00][0000044404FE2800 52] iPhone14Pro, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1AA00][00000444053A0000 52] iPhone14ProMax, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1AE00][00000444053A5000 52] iPadPro105, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1B000][00000444053A7800 52] iPadPro129, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1A200][00000444053AA000 52] iPadPro97, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1A400][00000444053AC800 52] iPadPro2_129, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18600][0000044405392800 52] iPad5, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1B800][00000444053C0000 52] iPad6, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D18C00][00000444053C5000 52] iPad7, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1BA00][00000444053C7800 52] iPad8, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1BE00][00000444053CA000 52] iPad9, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1C000][00000444053CC800 52] iPad10, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1B200][00000444053A2800 52] iPadPro11, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D1B400][00000444053E0000 52] iPadPro2_11, 
[2022.11.30-20.59.25:038][  0]LogDeviceProfileManager: 	[0000044404D16400][00000444053E5000 52] iPadPro3_11, 
